universityName,province,majorCode,majorName,degreeType,studyMode,examSubjects,department,researchDirection,reexaminationLine,plannedEnrollment,remarks,admissionYear,sourceName,sourceUrl,sourceYear
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息学院,（04）机器视觉与数据通信,264,14,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2026
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息学院,（07）不区分研究方向（科产教融合专项）,264,14,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2026
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(851)数据结构,信息学院,（01）智能软件方法与技术,264,14,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2025
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(851)数据结构,信息学院,（04）机器视觉与数据通信,264,14,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2025
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(851)数据结构,信息学院,（05）微电子与嵌入式系统,264,14,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2025
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(851)数据结构,信息学院,（03）智慧海洋系统与工程,264,14,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2025
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(851)数据结构,信息学院,（06）人工智能与大数据技术,264,14,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2025
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(851)数据结构,信息学院,（02）工业软件与数据服务工程,264,14,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2025
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(851)数据结构,信息学院,（00）不区分研究方向,264,12,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2024
青岛科技大学,山东,083500,软件工程,学硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④851数据结构,信息学院,01智能软件方法与技术；02工业软件与数据服务工程；03智慧海洋系统与工程；04机器视觉与数据通信,264,15,,2023,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20460,2023
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（04）交叉新型电子信息技术,299,25,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2026
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（05）不区分研究方向（科产教融合专项）,299,25,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2026
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（03）电子信息与通信工程,299,25,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2026
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（02）集成电路设计,299,25,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2026
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（01）微电子技术,299,25,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2026
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（01）微电子技术,299,27,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2025
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（03）电子信息与通信工程,299,27,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2025
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（02）集成电路设计,299,27,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2025
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（04）交叉新型电子信息技术,299,27,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2025
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(852)信号与系统,信息学院,（00）不区分研究方向,299,7,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2024
青岛科技大学,山东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①101思想政治理论 ②204英语二 ③302数学二 ④852信号与系统,信息学院,01微电子技术；02集成电路设计；03电子信息与通信工程；04交叉新型电子信息技术,299,10,,2023,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20468,2023
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息学院,（04）软件工程,264,47,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2026
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息学院,（01）计算机应用,264,47,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2026
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息学院,（03）大数据技术,264,47,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2026
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息学院,（02）人工智能技术,264,47,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2026
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息学院,（05）不区分研究方向（科产教融合专项）,264,47,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2026
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,信息学院,（01）计算机应用,264,55,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2025
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,信息学院,（02）人工智能技术,264,55,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2025
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,信息学院,（03）大数据技术,264,55,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2025
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,信息学院,（05）不区分研究方向（科产教融合专项②）,264,55,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2025
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,信息学院,（04）软件工程,264,55,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2025
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,信息学院,（00）不区分研究方向,264,57,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2024
青岛科技大学,山东,085404,计算机技术,专硕,FULL_TIME,①101思想政治理论 ②204英语二 ③302数学二 ④851数据结构,信息学院,01计算机应用；02人工智能技术；03大数据技术；04软件工程,264,60,,2023,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2023
青岛科技大学,山东,085404,计算机技术,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息学院,（00）不区分研究方向,264,20,"同等学力加试：
①计算机网络
②数据库原理
复试内容：
①Python程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2026
青岛科技大学,山东,085404,计算机技术,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,信息学院,（00）不区分研究方向,264,25,"同等学力加试：
①计算机网络
②数据库原理
复试笔试科目：
C语言程序设计
科产教融合联合培养单位：
①中科院海洋研究所
②山东产业技术研究院【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2025
青岛科技大学,山东,085404,计算机技术,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,信息学院,（00）不区分研究方向,264,17,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2024
青岛科技大学,山东,085404,计算机技术,专硕,PART_TIME,①101思想政治理论 ②204英语二 ③302数学二 ④851数据结构,信息学院,00不区分研究方向,264,40,,2023,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20471,2023
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（02）工业过程智能感知、检测和装备,264,50,"同等学力加试：
①过程控制技术
②计算机控制技术
复试内容：
①微机原理与接口技术或单片微机原理与接口技术【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2026
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（04）深空探测、识别与自主控制技术,264,50,"同等学力加试：
①过程控制技术
②计算机控制技术
复试内容：
①微机原理与接口技术或单片微机原理与接口技术【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2026
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（01）复杂系统建模、监控与运行优化,264,50,"同等学力加试：
①过程控制技术
②计算机控制技术
复试内容：
①微机原理与接口技术或单片微机原理与接口技术【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2026
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（03）动态系统智能解析、优化与调度,264,50,"同等学力加试：
①过程控制技术
②计算机控制技术
复试内容：
①微机原理与接口技术或单片微机原理与接口技术【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2026
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（04）深空探测、识别与自主控制技术,264,50,"同等学力加试：
①过程控制技术
②计算机控制技术
复试笔试科目：
微机原理与接口技术或单片微机原理与接口技术【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2025
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（02）工业过程智能感知、检测和装备,264,50,"同等学力加试：
①过程控制技术
②计算机控制技术
复试笔试科目：
微机原理与接口技术或单片微机原理与接口技术【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2025
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（03）能源与化工医药过程数据智能解析、优化与调度,264,50,"同等学力加试：
①过程控制技术
②计算机控制技术
复试笔试科目：
微机原理与接口技术或单片微机原理与接口技术【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2025
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（01）流程工业生产全过程系统建模、监控与运行优化,264,50,"同等学力加试：
①过程控制技术
②计算机控制技术
复试笔试科目：
微机原理与接口技术或单片微机原理与接口技术【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2025
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） 或 (242)德语 或 (243)法语 ③(302)数学（二） ④(816)控制原理,自动化学院,（00）不区分研究方向,264,47,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2024
青岛科技大学,山东,085406,控制工程,专硕,FULL_TIME,①101思想政治理论 ②204英语二或242德语或243法语 ③302数学二 ④816控制原理,自动化学院,01工业过程控制系统的建模、仿真与优化；02信息检测与处理；03模式识别与机器视觉；04自主导航及智能控制,264,49,,2023,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20473,2023
青岛科技大学,山东,085408,光电信息工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(843)普通物理,数理学院,（01）光电智能探测,264,14,"同等学力加试：
①理论力学
②数学物理方法
复试内容：
①光学【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20475,2026
青岛科技大学,山东,085408,光电信息工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(843)普通物理,数理学院,（02）光电材料与器件,264,14,"同等学力加试：
①理论力学
②数学物理方法
复试内容：
①光学【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20475,2026
青岛科技大学,山东,085408,光电信息工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(843)普通物理,数理学院,（03）激光技术及相关器件,264,14,"同等学力加试：
①理论力学
②数学物理方法
复试内容：
①光学【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20475,2026
青岛科技大学,山东,085408,光电信息工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(843)普通物理,数理学院,（00）不区分研究方向,264,16,"同等学力加试：
①理论力学
②数学物理方法
复试笔试科目：光学或电路【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20475,2025
青岛科技大学,山东,085408,光电信息工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(843)普通物理,数理学院,（00）不区分研究方向,264,7,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20475,2024
青岛科技大学,山东,085408,光电信息工程,专硕,FULL_TIME,①101思想政治理论 ②204英语二 ③302数学二 ④843普通物理,数理学院,00不区分研究方向,264,10,,2023,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20475,2023
青岛科技大学,山东,085408,光电信息工程,专硕,FULL_TIME,①思想政治理论②英语（二）③数学（二）④普通物理,数理学院,01不区分研究方向,264,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20475,2022
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,数据学院,（04）大数据与云计算,264,42,"同等学力加试：
①数据库原理
②机器学习
复试内容：
①Python语言程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2026
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,数据学院,（01）机器学习与数据挖掘,264,42,"同等学力加试：
①数据库原理
②机器学习
复试内容：
①Python语言程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2026
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,数据学院,（02）计算机视觉,264,42,"同等学力加试：
①数据库原理
②机器学习
复试内容：
①Python语言程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2026
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,数据学院,（05）不区分研究方向（科产教融合专项）,264,42,"同等学力加试：
①数据库原理
②机器学习
复试内容：
①Python语言程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2026
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,数据学院,（03）卫星遥感数据处理技术,264,42,"同等学力加试：
①数据库原理
②机器学习
复试内容：
①Python语言程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2026
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,数据学院,（04）大数据与云计算,264,41,"同等学力加试：
①数据库原理
②机器学习
复试笔试科目：
Python语言程序设计【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2025
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,数据学院,（01）机器学习与数据挖掘,264,41,"同等学力加试：
①数据库原理
②机器学习
复试笔试科目：
Python语言程序设计【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2025
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,数据学院,（02）计算机视觉,264,41,"同等学力加试：
①数据库原理
②机器学习
复试笔试科目：
Python语言程序设计【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2025
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,数据学院,（03）卫星遥感数据处理技术,264,41,"同等学力加试：
①数据库原理
②机器学习
复试笔试科目：
Python语言程序设计【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2025
青岛科技大学,山东,085411,大数据技术与工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,数据学院,（00）不区分研究方向,264,27,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2024
青岛科技大学,山东,085411,大数据技术与工程,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,数据学院,（00）不区分研究方向,264,5,"同等学力加试：
①数据库原理
②机器学习
复试内容：
①Python语言程序设计【招生人数为专业招生总数，非方向人数】",2026,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2026
青岛科技大学,山东,085411,大数据技术与工程,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,数据学院,（00）不区分研究方向,264,7,"同等学力加试：
①数据库原理
②机器学习
复试笔试科目：
Python语言程序设计【招生人数为专业招生总数，非方向人数】",2025,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2025
青岛科技大学,山东,085411,大数据技术与工程,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(851)数据结构,数据学院,（00）不区分研究方向,264,7,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/300/major/20478,2024
山东中医药大学,山东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(802)数据结构,中医药创新研究院,（02）中医药智能化研究,264,1,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/295/major/20467,2026
山东中医药大学,山东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(802)数据结构,中医药创新研究院,（03）医学超声微观机制研究,264,1,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/295/major/20467,2026
山东中医药大学,山东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(802)数据结构,中医药创新研究院,（01）医学图像处理与分析,264,1,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/295/major/20467,2026
山东中医药大学,山东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(802)数据结构,中医药创新研究院,（04）生物医学分析研究,264,1,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/295/major/20467,2026
